date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:45:45	13836/13836	---M--	200	added ('OK')	image/webp	date:Mon,%2027%20Dec%202021%2019:00:52%20GMT	http://66.29.141.231/assets/IDN/69.webp	D:/RTP%20OKE/66.29.141.231/assets/IDN/69.webp	(from http://66.29.141.231/IDNSlot)
10:45:45	13694/13694	---M--	200	added ('OK')	image/webp	date:Thu,%2018%20Nov%202021%2004:11:46%20GMT	http://66.29.141.231/assets/IDN/67.webp	D:/RTP%20OKE/66.29.141.231/assets/IDN/67.webp	(from http://66.29.141.231/IDNSlot)
10:45:46	14956/14956	---M--	200	added ('OK')	image/webp	date:Thu,%2018%20Nov%202021%2004:11:42%20GMT	http://66.29.141.231/assets/IDN/66.webp	D:/RTP%20OKE/66.29.141.231/assets/IDN/66.webp	(from http://66.29.141.231/IDNSlot)
10:45:47	3019/3019	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2003%20Jan%202022%2008:03:54%20GMT	http://66.29.141.231/js/IDNSlot.js?ver=1.1.1.3	D:/RTP%20OKE/66.29.141.231/js/IDNSlot3ab5.js	(from http://66.29.141.231/IDNSlot)
10:45:47	14356/14356	---M--	200	added ('OK')	image/webp	date:Thu,%2018%20Nov%202021%2004:11:38%20GMT	http://66.29.141.231/assets/IDN/65.webp	D:/RTP%20OKE/66.29.141.231/assets/IDN/65.webp	(from http://66.29.141.231/IDNSlot)
10:45:47	14970/14970	---M--	200	added ('OK')	image/webp	date:Mon,%2020%20Dec%202021%2018:30:28%20GMT	http://66.29.141.231/assets/IDN/68.webp	D:/RTP%20OKE/66.29.141.231/assets/IDN/68.webp	(from http://66.29.141.231/IDNSlot)
10:45:49	15056/15056	---M--	200	added ('OK')	image/webp	date:Tue,%2008%20Feb%202022%2016:35:32%20GMT	http://66.29.141.231/assets/PG/87.webp	D:/RTP%20OKE/66.29.141.231/assets/PG/87.webp	(from http://66.29.141.231/PGSoft)
10:45:50	14988/14988	---M--	200	added ('OK')	image/webp	date:Fri,%2021%20Jan%202022%2007:02:30%20GMT	http://66.29.141.231/assets/PG/86.webp	D:/RTP%20OKE/66.29.141.231/assets/PG/86.webp	(from http://66.29.141.231/PGSoft)
10:45:50	14968/14968	---M--	200	added ('OK')	image/webp	date:Tue,%2004%20Jan%202022%2017:51:30%20GMT	http://66.29.141.231/assets/PG/85.webp	D:/RTP%20OKE/66.29.141.231/assets/PG/85.webp	(from http://66.29.141.231/PGSoft)
10:45:52	15082/15082	---M--	200	added ('OK')	image/webp	date:Thu,%2023%20Sep%202021%2003:46:20%20GMT	http://66.29.141.231/assets/PG/5.webp	D:/RTP%20OKE/66.29.141.231/assets/PG/5.webp	(from http://66.29.141.231/PGSoft)
10:45:53	15292/15292	---M--	200	added ('OK')	image/webp	date:Thu,%2023%20Sep%202021%2003:46:22%20GMT	http://66.29.141.231/assets/PG/6.webp	D:/RTP%20OKE/66.29.141.231/assets/PG/6.webp	(from http://66.29.141.231/PGSoft)
10:45:53	14936/14936	---M--	200	added ('OK')	image/webp	date:Thu,%2023%20Sep%202021%2003:46:24%20GMT	http://66.29.141.231/assets/PG/7.webp	D:/RTP%20OKE/66.29.141.231/assets/PG/7.webp	(from http://66.29.141.231/PGSoft)
10:45:54	13702/13702	---M--	200	added ('OK')	image/webp	date:Thu,%2023%20Sep%202021%2003:46:26%20GMT	http://66.29.141.231/assets/PG/8.webp	D:/RTP%20OKE/66.29.141.231/assets/PG/8.webp	(from http://66.29.141.231/PGSoft)
10:45:56	15356/15356	---M--	200	added ('OK')	image/webp	date:Thu,%2023%20Sep%202021%2003:46:28%20GMT	http://66.29.141.231/assets/PG/9.webp	D:/RTP%20OKE/66.29.141.231/assets/PG/9.webp	(from http://66.29.141.231/PGSoft)
10:45:56	14902/14902	---M--	200	added ('OK')	image/webp	date:Thu,%2023%20Sep%202021%2003:46:30%20GMT	http://66.29.141.231/assets/PG/10.webp	D:/RTP%20OKE/66.29.141.231/assets/PG/10.webp	(from http://66.29.141.231/PGSoft)
10:45:56	14810/14810	---M--	200	added ('OK')	image/webp	date:Thu,%2023%20Sep%202021%2003:46:32%20GMT	http://66.29.141.231/assets/PG/11.webp	D:/RTP%20OKE/66.29.141.231/assets/PG/11.webp	(from http://66.29.141.231/PGSoft)
10:45:58	8134/8134	---M--	200	added ('OK')	image/webp	date:Thu,%2023%20Sep%202021%2003:46:36%20GMT	http://66.29.141.231/assets/PG/13.webp	D:/RTP%20OKE/66.29.141.231/assets/PG/13.webp	(from http://66.29.141.231/PGSoft)
10:45:58	11420/11420	---M--	200	added ('OK')	image/webp	date:Thu,%2023%20Sep%202021%2003:46:34%20GMT	http://66.29.141.231/assets/PG/12.webp	D:/RTP%20OKE/66.29.141.231/assets/PG/12.webp	(from http://66.29.141.231/PGSoft)
10:45:58	13924/13924	---M--	200	added ('OK')	image/webp	date:Thu,%2023%20Sep%202021%2003:46:38%20GMT	http://66.29.141.231/assets/PG/14.webp	D:/RTP%20OKE/66.29.141.231/assets/PG/14.webp	(from http://66.29.141.231/PGSoft)
10:46:00	14288/14288	---M--	200	added ('OK')	image/webp	date:Thu,%2023%20Sep%202021%2003:46:40%20GMT	http://66.29.141.231/assets/PG/15.webp	D:/RTP%20OKE/66.29.141.231/assets/PG/15.webp	(from http://66.29.141.231/PGSoft)
10:46:01	16626/16626	---M--	200	added ('OK')	image/webp	date:Thu,%2023%20Sep%202021%2003:46:42%20GMT	http://66.29.141.231/assets/PG/16.webp	D:/RTP%20OKE/66.29.141.231/assets/PG/16.webp	(from http://66.29.141.231/PGSoft)
10:46:01	14276/14276	---M--	200	added ('OK')	image/webp	date:Thu,%2023%20Sep%202021%2003:46:44%20GMT	http://66.29.141.231/assets/PG/17.webp	D:/RTP%20OKE/66.29.141.231/assets/PG/17.webp	(from http://66.29.141.231/PGSoft)
10:46:02	13082/13082	---M--	200	added ('OK')	image/webp	date:Thu,%2023%20Sep%202021%2003:46:46%20GMT	http://66.29.141.231/assets/PG/18.webp	D:/RTP%20OKE/66.29.141.231/assets/PG/18.webp	(from http://66.29.141.231/PGSoft)
10:46:03	12402/12402	---M--	200	added ('OK')	image/webp	date:Thu,%2023%20Sep%202021%2003:46:48%20GMT	http://66.29.141.231/assets/PG/19.webp	D:/RTP%20OKE/66.29.141.231/assets/PG/19.webp	(from http://66.29.141.231/PGSoft)
10:46:04	13448/13448	---M--	200	added ('OK')	image/webp	date:Thu,%2023%20Sep%202021%2003:46:50%20GMT	http://66.29.141.231/assets/PG/20.webp	D:/RTP%20OKE/66.29.141.231/assets/PG/20.webp	(from http://66.29.141.231/PGSoft)
10:46:05	14956/14956	---M--	200	added ('OK')	image/webp	date:Thu,%2023%20Sep%202021%2003:46:52%20GMT	http://66.29.141.231/assets/PG/21.webp	D:/RTP%20OKE/66.29.141.231/assets/PG/21.webp	(from http://66.29.141.231/PGSoft)
10:46:05	11666/11666	---M--	200	added ('OK')	image/webp	date:Thu,%2023%20Sep%202021%2003:46:54%20GMT	http://66.29.141.231/assets/PG/22.webp	D:/RTP%20OKE/66.29.141.231/assets/PG/22.webp	(from http://66.29.141.231/PGSoft)
10:46:06	14548/14548	---M--	200	added ('OK')	image/webp	date:Thu,%2023%20Sep%202021%2003:46:56%20GMT	http://66.29.141.231/assets/PG/23.webp	D:/RTP%20OKE/66.29.141.231/assets/PG/23.webp	(from http://66.29.141.231/PGSoft)
10:46:08	14976/14976	---M--	200	added ('OK')	image/webp	date:Thu,%2023%20Sep%202021%2003:46:58%20GMT	http://66.29.141.231/assets/PG/24.webp	D:/RTP%20OKE/66.29.141.231/assets/PG/24.webp	(from http://66.29.141.231/PGSoft)
10:46:08	17650/17650	---M--	200	added ('OK')	image/webp	date:Thu,%2023%20Sep%202021%2003:47:00%20GMT	http://66.29.141.231/assets/PG/25.webp	D:/RTP%20OKE/66.29.141.231/assets/PG/25.webp	(from http://66.29.141.231/PGSoft)
10:46:09	15084/15084	---M--	200	added ('OK')	image/webp	date:Thu,%2023%20Sep%202021%2003:47:02%20GMT	http://66.29.141.231/assets/PG/26.webp	D:/RTP%20OKE/66.29.141.231/assets/PG/26.webp	(from http://66.29.141.231/PGSoft)
10:46:10	13592/13592	---M--	200	added ('OK')	image/webp	date:Thu,%2023%20Sep%202021%2003:47:04%20GMT	http://66.29.141.231/assets/PG/27.webp	D:/RTP%20OKE/66.29.141.231/assets/PG/27.webp	(from http://66.29.141.231/PGSoft)
10:46:11	15074/15074	---M--	200	added ('OK')	image/webp	date:Thu,%2023%20Sep%202021%2003:47:06%20GMT	http://66.29.141.231/assets/PG/28.webp	D:/RTP%20OKE/66.29.141.231/assets/PG/28.webp	(from http://66.29.141.231/PGSoft)
10:46:11	14946/14946	---M--	200	added ('OK')	image/webp	date:Thu,%2023%20Sep%202021%2003:47:08%20GMT	http://66.29.141.231/assets/PG/29.webp	D:/RTP%20OKE/66.29.141.231/assets/PG/29.webp	(from http://66.29.141.231/PGSoft)
10:46:11	10306/10306	---M--	200	added ('OK')	image/webp	date:Thu,%2023%20Sep%202021%2003:47:10%20GMT	http://66.29.141.231/assets/PG/30.webp	D:/RTP%20OKE/66.29.141.231/assets/PG/30.webp	(from http://66.29.141.231/PGSoft)
10:46:13	12860/12860	---M--	200	added ('OK')	image/webp	date:Thu,%2023%20Sep%202021%2003:47:12%20GMT	http://66.29.141.231/assets/PG/31.webp	D:/RTP%20OKE/66.29.141.231/assets/PG/31.webp	(from http://66.29.141.231/PGSoft)
10:46:14	13652/13652	---M--	200	added ('OK')	image/webp	date:Thu,%2023%20Sep%202021%2003:47:14%20GMT	http://66.29.141.231/assets/PG/32.webp	D:/RTP%20OKE/66.29.141.231/assets/PG/32.webp	(from http://66.29.141.231/PGSoft)
10:46:15	17966/17966	---M--	200	added ('OK')	image/webp	date:Thu,%2023%20Sep%202021%2003:47:16%20GMT	http://66.29.141.231/assets/PG/33.webp	D:/RTP%20OKE/66.29.141.231/assets/PG/33.webp	(from http://66.29.141.231/PGSoft)
10:46:16	13892/13892	---M--	200	added ('OK')	image/webp	date:Thu,%2023%20Sep%202021%2003:47:28%20GMT	http://66.29.141.231/assets/PG/34.webp	D:/RTP%20OKE/66.29.141.231/assets/PG/34.webp	(from http://66.29.141.231/PGSoft)
10:46:17	15106/15106	---M--	200	added ('OK')	image/webp	date:Thu,%2023%20Sep%202021%2003:49:30%20GMT	http://66.29.141.231/assets/PG/35.webp	D:/RTP%20OKE/66.29.141.231/assets/PG/35.webp	(from http://66.29.141.231/PGSoft)
10:46:17	15714/15714	---M--	200	added ('OK')	image/webp	date:Thu,%2023%20Sep%202021%2003:47:36%20GMT	http://66.29.141.231/assets/PG/36.webp	D:/RTP%20OKE/66.29.141.231/assets/PG/36.webp	(from http://66.29.141.231/PGSoft)
10:46:18	13074/13074	---M--	200	added ('OK')	image/webp	date:Thu,%2023%20Sep%202021%2003:47:40%20GMT	http://66.29.141.231/assets/PG/37.webp	D:/RTP%20OKE/66.29.141.231/assets/PG/37.webp	(from http://66.29.141.231/PGSoft)
10:46:19	15516/15516	---M--	200	added ('OK')	image/webp	date:Thu,%2023%20Sep%202021%2003:47:42%20GMT	http://66.29.141.231/assets/PG/38.webp	D:/RTP%20OKE/66.29.141.231/assets/PG/38.webp	(from http://66.29.141.231/PGSoft)
10:46:20	12582/12582	---M--	200	added ('OK')	image/webp	date:Thu,%2023%20Sep%202021%2003:47:44%20GMT	http://66.29.141.231/assets/PG/39.webp	D:/RTP%20OKE/66.29.141.231/assets/PG/39.webp	(from http://66.29.141.231/PGSoft)
10:46:20	12368/12368	---M--	200	added ('OK')	image/webp	date:Thu,%2023%20Sep%202021%2003:47:46%20GMT	http://66.29.141.231/assets/PG/40.webp	D:/RTP%20OKE/66.29.141.231/assets/PG/40.webp	(from http://66.29.141.231/PGSoft)
10:46:22	15132/15132	---M--	200	added ('OK')	image/webp	date:Thu,%2023%20Sep%202021%2003:47:50%20GMT	http://66.29.141.231/assets/PG/41.webp	D:/RTP%20OKE/66.29.141.231/assets/PG/41.webp	(from http://66.29.141.231/PGSoft)
10:46:23	17970/17970	---M--	200	added ('OK')	image/webp	date:Thu,%2023%20Sep%202021%2003:47:52%20GMT	http://66.29.141.231/assets/PG/42.webp	D:/RTP%20OKE/66.29.141.231/assets/PG/42.webp	(from http://66.29.141.231/PGSoft)
10:46:23	17460/17460	---M--	200	added ('OK')	image/webp	date:Thu,%2023%20Sep%202021%2003:47:54%20GMT	http://66.29.141.231/assets/PG/43.webp	D:/RTP%20OKE/66.29.141.231/assets/PG/43.webp	(from http://66.29.141.231/PGSoft)
10:46:24	12006/12006	---M--	200	added ('OK')	image/webp	date:Thu,%2023%20Sep%202021%2003:47:56%20GMT	http://66.29.141.231/assets/PG/44.webp	D:/RTP%20OKE/66.29.141.231/assets/PG/44.webp	(from http://66.29.141.231/PGSoft)
10:46:25	15118/15118	---M--	200	added ('OK')	image/webp	date:Thu,%2023%20Sep%202021%2003:47:58%20GMT	http://66.29.141.231/assets/PG/45.webp	D:/RTP%20OKE/66.29.141.231/assets/PG/45.webp	(from http://66.29.141.231/PGSoft)
10:46:26	14506/14506	---M--	200	added ('OK')	image/webp	date:Thu,%2023%20Sep%202021%2003:48:00%20GMT	http://66.29.141.231/assets/PG/46.webp	D:/RTP%20OKE/66.29.141.231/assets/PG/46.webp	(from http://66.29.141.231/PGSoft)
10:46:26	10900/10900	---M--	200	added ('OK')	image/webp	date:Thu,%2023%20Sep%202021%2003:48:02%20GMT	http://66.29.141.231/assets/PG/47.webp	D:/RTP%20OKE/66.29.141.231/assets/PG/47.webp	(from http://66.29.141.231/PGSoft)
10:46:28	14344/14344	---M--	200	added ('OK')	image/webp	date:Thu,%2023%20Sep%202021%2003:48:04%20GMT	http://66.29.141.231/assets/PG/48.webp	D:/RTP%20OKE/66.29.141.231/assets/PG/48.webp	(from http://66.29.141.231/PGSoft)
10:46:28	10974/10974	---M--	200	added ('OK')	image/webp	date:Thu,%2023%20Sep%202021%2003:48:06%20GMT	http://66.29.141.231/assets/PG/49.webp	D:/RTP%20OKE/66.29.141.231/assets/PG/49.webp	(from http://66.29.141.231/PGSoft)
10:46:29	17436/17436	---M--	200	added ('OK')	image/webp	date:Thu,%2023%20Sep%202021%2003:48:24%20GMT	http://66.29.141.231/assets/PG/50.webp	D:/RTP%20OKE/66.29.141.231/assets/PG/50.webp	(from http://66.29.141.231/PGSoft)
10:46:31	14036/14036	---M--	200	added ('OK')	image/webp	date:Thu,%2023%20Sep%202021%2003:51:06%20GMT	http://66.29.141.231/assets/PG/52.webp	D:/RTP%20OKE/66.29.141.231/assets/PG/52.webp	(from http://66.29.141.231/PGSoft)
10:46:31	16608/16608	---M--	200	added ('OK')	image/webp	date:Thu,%2023%20Sep%202021%2003:51:04%20GMT	http://66.29.141.231/assets/PG/51.webp	D:/RTP%20OKE/66.29.141.231/assets/PG/51.webp	(from http://66.29.141.231/PGSoft)
10:46:31	10124/10124	---M--	200	added ('OK')	image/webp	date:Thu,%2023%20Sep%202021%2003:51:08%20GMT	http://66.29.141.231/assets/PG/53.webp	D:/RTP%20OKE/66.29.141.231/assets/PG/53.webp	(from http://66.29.141.231/PGSoft)
10:46:32	10864/10864	---M--	200	added ('OK')	image/webp	date:Thu,%2023%20Sep%202021%2003:51:10%20GMT	http://66.29.141.231/assets/PG/54.webp	D:/RTP%20OKE/66.29.141.231/assets/PG/54.webp	(from http://66.29.141.231/PGSoft)
10:46:33	12378/12378	---M--	200	added ('OK')	image/webp	date:Thu,%2023%20Sep%202021%2003:51:12%20GMT	http://66.29.141.231/assets/PG/55.webp	D:/RTP%20OKE/66.29.141.231/assets/PG/55.webp	(from http://66.29.141.231/PGSoft)
10:46:34	14410/14410	---M--	200	added ('OK')	image/webp	date:Thu,%2023%20Sep%202021%2003:51:16%20GMT	http://66.29.141.231/assets/PG/56.webp	D:/RTP%20OKE/66.29.141.231/assets/PG/56.webp	(from http://66.29.141.231/PGSoft)
10:46:35	14792/14792	---M--	200	added ('OK')	image/webp	date:Thu,%2023%20Sep%202021%2003:51:18%20GMT	http://66.29.141.231/assets/PG/57.webp	D:/RTP%20OKE/66.29.141.231/assets/PG/57.webp	(from http://66.29.141.231/PGSoft)
10:46:35	13218/13218	---M--	200	added ('OK')	image/webp	date:Thu,%2023%20Sep%202021%2003:51:20%20GMT	http://66.29.141.231/assets/PG/58.webp	D:/RTP%20OKE/66.29.141.231/assets/PG/58.webp	(from http://66.29.141.231/PGSoft)
10:46:37	19572/19572	---M--	200	added ('OK')	image/webp	date:Thu,%2023%20Sep%202021%2003:51:22%20GMT	http://66.29.141.231/assets/PG/59.webp	D:/RTP%20OKE/66.29.141.231/assets/PG/59.webp	(from http://66.29.141.231/PGSoft)
10:46:37	13072/13072	---M--	200	added ('OK')	image/webp	date:Thu,%2023%20Sep%202021%2003:51:24%20GMT	http://66.29.141.231/assets/PG/60.webp	D:/RTP%20OKE/66.29.141.231/assets/PG/60.webp	(from http://66.29.141.231/PGSoft)
10:46:38	11876/11876	---M--	200	added ('OK')	image/webp	date:Thu,%2023%20Sep%202021%2003:51:26%20GMT	http://66.29.141.231/assets/PG/61.webp	D:/RTP%20OKE/66.29.141.231/assets/PG/61.webp	(from http://66.29.141.231/PGSoft)
10:46:39	10926/10926	---M--	200	added ('OK')	image/webp	date:Thu,%2023%20Sep%202021%2003:56:12%20GMT	http://66.29.141.231/assets/PG/62.webp	D:/RTP%20OKE/66.29.141.231/assets/PG/62.webp	(from http://66.29.141.231/PGSoft)
10:46:39	10784/10784	---M--	200	added ('OK')	image/webp	date:Thu,%2023%20Sep%202021%2003:56:14%20GMT	http://66.29.141.231/assets/PG/63.webp	D:/RTP%20OKE/66.29.141.231/assets/PG/63.webp	(from http://66.29.141.231/PGSoft)
10:46:41	17578/17578	---M--	200	added ('OK')	image/webp	date:Thu,%2023%20Sep%202021%2003:56:16%20GMT	http://66.29.141.231/assets/PG/64.webp	D:/RTP%20OKE/66.29.141.231/assets/PG/64.webp	(from http://66.29.141.231/PGSoft)
10:46:41	15180/15180	---M--	200	added ('OK')	image/webp	date:Thu,%2023%20Sep%202021%2003:56:18%20GMT	http://66.29.141.231/assets/PG/65.webp	D:/RTP%20OKE/66.29.141.231/assets/PG/65.webp	(from http://66.29.141.231/PGSoft)
10:46:42	15968/15968	---M--	200	added ('OK')	image/webp	date:Thu,%2023%20Sep%202021%2003:56:22%20GMT	http://66.29.141.231/assets/PG/66.webp	D:/RTP%20OKE/66.29.141.231/assets/PG/66.webp	(from http://66.29.141.231/PGSoft)
10:46:44	17238/17238	---M--	200	added ('OK')	image/webp	date:Thu,%2023%20Sep%202021%2003:57:28%20GMT	http://66.29.141.231/assets/PG/67.webp	D:/RTP%20OKE/66.29.141.231/assets/PG/67.webp	(from http://66.29.141.231/PGSoft)
10:46:44	8016/8016	---M--	200	added ('OK')	image/webp	date:Thu,%2023%20Sep%202021%2003:57:32%20GMT	http://66.29.141.231/assets/PG/69.webp	D:/RTP%20OKE/66.29.141.231/assets/PG/69.webp	(from http://66.29.141.231/PGSoft)
10:46:44	14244/14244	---M--	200	added ('OK')	image/webp	date:Thu,%2023%20Sep%202021%2003:57:30%20GMT	http://66.29.141.231/assets/PG/68.webp	D:/RTP%20OKE/66.29.141.231/assets/PG/68.webp	(from http://66.29.141.231/PGSoft)
10:46:45	11856/11856	---M--	200	added ('OK')	image/webp	date:Thu,%2023%20Sep%202021%2003:57:34%20GMT	http://66.29.141.231/assets/PG/70.webp	D:/RTP%20OKE/66.29.141.231/assets/PG/70.webp	(from http://66.29.141.231/PGSoft)
10:46:46	12768/12768	---M--	200	added ('OK')	image/webp	date:Thu,%2023%20Sep%202021%2003:57:36%20GMT	http://66.29.141.231/assets/PG/71.webp	D:/RTP%20OKE/66.29.141.231/assets/PG/71.webp	(from http://66.29.141.231/PGSoft)
10:46:47	17280/17280	---M--	200	added ('OK')	image/webp	date:Thu,%2023%20Sep%202021%2003:57:38%20GMT	http://66.29.141.231/assets/PG/72.webp	D:/RTP%20OKE/66.29.141.231/assets/PG/72.webp	(from http://66.29.141.231/PGSoft)
10:46:48	15092/15092	---M--	200	added ('OK')	image/webp	date:Thu,%2023%20Sep%202021%2003:57:40%20GMT	http://66.29.141.231/assets/PG/73.webp	D:/RTP%20OKE/66.29.141.231/assets/PG/73.webp	(from http://66.29.141.231/PGSoft)
10:46:48	15048/15048	---M--	200	added ('OK')	image/webp	date:Thu,%2023%20Sep%202021%2003:57:42%20GMT	http://66.29.141.231/assets/PG/74.webp	D:/RTP%20OKE/66.29.141.231/assets/PG/74.webp	(from http://66.29.141.231/PGSoft)
10:46:50	15086/15086	---M--	200	added ('OK')	image/webp	date:Thu,%2018%20Nov%202021%2004:13:36%20GMT	http://66.29.141.231/assets/PG/79.webp	D:/RTP%20OKE/66.29.141.231/assets/PG/79.webp	(from http://66.29.141.231/PGSoft)
10:46:51	14984/14984	---M--	200	added ('OK')	image/webp	date:Thu,%2018%20Nov%202021%2004:13:40%20GMT	http://66.29.141.231/assets/PG/80.webp	D:/RTP%20OKE/66.29.141.231/assets/PG/80.webp	(from http://66.29.141.231/PGSoft)
10:46:52	14910/14910	---M--	200	added ('OK')	image/webp	date:Thu,%2023%20Sep%202021%2003:57:46%20GMT	http://66.29.141.231/assets/PG/75.webp	D:/RTP%20OKE/66.29.141.231/assets/PG/75.webp	(from http://66.29.141.231/PGSoft)
10:46:53	15178/15178	---M--	200	added ('OK')	image/webp	date:Thu,%2023%20Sep%202021%2003:46:12%20GMT	http://66.29.141.231/assets/PG/1.webp	D:/RTP%20OKE/66.29.141.231/assets/PG/1.webp	(from http://66.29.141.231/PGSoft)
10:46:53	15164/15164	---M--	200	added ('OK')	image/webp	date:Thu,%2023%20Sep%202021%2003:46:14%20GMT	http://66.29.141.231/assets/PG/2.webp	D:/RTP%20OKE/66.29.141.231/assets/PG/2.webp	(from http://66.29.141.231/PGSoft)
10:46:55	14786/14786	---M--	200	added ('OK')	image/webp	date:Thu,%2023%20Sep%202021%2003:46:16%20GMT	http://66.29.141.231/assets/PG/3.webp	D:/RTP%20OKE/66.29.141.231/assets/PG/3.webp	(from http://66.29.141.231/PGSoft)
10:46:56	15134/15134	---M--	200	added ('OK')	image/webp	date:Thu,%2018%20Nov%202021%2004:13:44%20GMT	http://66.29.141.231/assets/PG/4.webp	D:/RTP%20OKE/66.29.141.231/assets/PG/4.webp	(from http://66.29.141.231/PGSoft)
10:46:56	15138/15138	---M--	200	added ('OK')	image/webp	date:Mon,%2029%20Nov%202021%2019:21:18%20GMT	http://66.29.141.231/assets/PG/81.webp	D:/RTP%20OKE/66.29.141.231/assets/PG/81.webp	(from http://66.29.141.231/PGSoft)
10:46:58	15220/15220	---M--	200	added ('OK')	image/webp	date:Mon,%2029%20Nov%202021%2019:21:28%20GMT	http://66.29.141.231/assets/PG/82.webp	D:/RTP%20OKE/66.29.141.231/assets/PG/82.webp	(from http://66.29.141.231/PGSoft)
10:46:58	14494/14494	---M--	200	added ('OK')	image/webp	date:Sun,%2012%20Dec%202021%2018:17:04%20GMT	http://66.29.141.231/assets/PG/83.webp	D:/RTP%20OKE/66.29.141.231/assets/PG/83.webp	(from http://66.29.141.231/PGSoft)
10:46:59	15052/15052	---M--	200	added ('OK')	image/webp	date:Mon,%2027%20Dec%202021%2019:01:42%20GMT	http://66.29.141.231/assets/PG/84.webp	D:/RTP%20OKE/66.29.141.231/assets/PG/84.webp	(from http://66.29.141.231/PGSoft)
10:46:59	8380/8380	---M--	200	added ('OK')	image/webp	date:Thu,%2023%20Sep%202021%2003:57:48%20GMT	http://66.29.141.231/assets/PG/76.webp	D:/RTP%20OKE/66.29.141.231/assets/PG/76.webp	(from http://66.29.141.231/PGSoft)
10:47:00	8654/8654	---M--	200	added ('OK')	image/webp	date:Thu,%2023%20Sep%202021%2003:57:50%20GMT	http://66.29.141.231/assets/PG/77.webp	D:/RTP%20OKE/66.29.141.231/assets/PG/77.webp	(from http://66.29.141.231/PGSoft)
10:47:00	1845/1845	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2003%20Jan%202022%2008:04:02%20GMT	http://66.29.141.231/js/PGSoft.js?ver=1.1.1.2	D:/RTP%20OKE/66.29.141.231/js/PGSoft6470.js	(from http://66.29.141.231/PGSoft)
10:47:00	8636/8636	---M--	200	added ('OK')	image/webp	date:Thu,%2023%20Sep%202021%2003:57:52%20GMT	http://66.29.141.231/assets/PG/78.webp	D:/RTP%20OKE/66.29.141.231/assets/PG/78.webp	(from http://66.29.141.231/PGSoft)
10:47:02	15004/15004	---M--	200	added ('OK')	image/webp	date:Mon,%2027%20Dec%202021%2019:02:52%20GMT	http://66.29.141.231/assets/HB/193.webp	D:/RTP%20OKE/66.29.141.231/assets/HB/193.webp	(from http://66.29.141.231/Habanero)
10:47:03	14918/14918	---M--	200	added ('OK')	image/webp	date:Fri,%2003%20Dec%202021%2012:27:40%20GMT	http://66.29.141.231/assets/HB/192.webp	D:/RTP%20OKE/66.29.141.231/assets/HB/192.webp	(from http://66.29.141.231/Habanero)
10:47:03	14934/14934	---M--	200	added ('OK')	image/webp	date:Fri,%2003%20Dec%202021%2012:27:32%20GMT	http://66.29.141.231/assets/HB/191.webp	D:/RTP%20OKE/66.29.141.231/assets/HB/191.webp	(from http://66.29.141.231/Habanero)
10:47:04	6130/6130	---M--	200	added ('OK')	image/webp	date:Wed,%2022%20Sep%202021%2020:49:52%20GMT	http://66.29.141.231/assets/HB/5.webp	D:/RTP%20OKE/66.29.141.231/assets/HB/5.webp	(from http://66.29.141.231/Habanero)
10:47:04	13024/13024	---M--	200	added ('OK')	image/webp	date:Wed,%2022%20Sep%202021%2020:49:50%20GMT	http://66.29.141.231/assets/HB/4.webp	D:/RTP%20OKE/66.29.141.231/assets/HB/4.webp	(from http://66.29.141.231/Habanero)
10:47:04	4592/4592	---M--	200	added ('OK')	image/webp	date:Wed,%2022%20Sep%202021%2020:49:54%20GMT	http://66.29.141.231/assets/HB/6.webp	D:/RTP%20OKE/66.29.141.231/assets/HB/6.webp	(from http://66.29.141.231/Habanero)
10:47:05	4234/4234	---M--	200	added ('OK')	image/webp	date:Wed,%2022%20Sep%202021%2020:49:56%20GMT	http://66.29.141.231/assets/HB/7.webp	D:/RTP%20OKE/66.29.141.231/assets/HB/7.webp	(from http://66.29.141.231/Habanero)
10:47:06	4956/4956	---M--	200	added ('OK')	image/webp	date:Wed,%2022%20Sep%202021%2020:49:58%20GMT	http://66.29.141.231/assets/HB/8.webp	D:/RTP%20OKE/66.29.141.231/assets/HB/8.webp	(from http://66.29.141.231/Habanero)
10:47:06	4318/4318	---M--	200	added ('OK')	image/webp	date:Wed,%2022%20Sep%202021%2020:50:04%20GMT	http://66.29.141.231/assets/HB/10.webp	D:/RTP%20OKE/66.29.141.231/assets/HB/10.webp	(from http://66.29.141.231/Habanero)
10:47:07	9994/9994	---M--	200	added ('OK')	image/webp	date:Wed,%2022%20Sep%202021%2020:50:02%20GMT	http://66.29.141.231/assets/HB/9.webp	D:/RTP%20OKE/66.29.141.231/assets/HB/9.webp	(from http://66.29.141.231/Habanero)
10:47:07	4676/4676	---M--	200	added ('OK')	image/webp	date:Wed,%2022%20Sep%202021%2020:50:10%20GMT	http://66.29.141.231/assets/HB/12.webp	D:/RTP%20OKE/66.29.141.231/assets/HB/12.webp	(from http://66.29.141.231/Habanero)
